Employee_ID;First_Name;Last_Name;Age;Department;Region;Status;Join_Date;Salary;Email;Phone;Performance_Score;Remote_Work
EMP1434;Frank;Brown;30;Finance;California;Inactive;26/06/2021;109673.75;frank.brown@example.com;(277) 402-5882;4;0
EMP1435;Eva;Garcia;30;Cloud Tech;New York;Inactive;30/10/2020;56384.9;eva.garcia@example.com;(586) 812-2594;4;1
EMP1436;Frank;Garcia;40;Sales;Texas;Pending;04/09/2021;68211.68;frank.garcia@example.com;(724) 461-7678;3;0
EMP1437;Alice;Garcia;40;Finance;Illinois;Pending;31/01/2023;67489.68;alice.garcia@example.com;(298) 842-5994;1;0
EMP1438;Charlie;Davis;25;Cloud Tech;Texas;Active;24/09/2020;63869.31;charlie.davis@example.com;(996) 100-2310;3;0
EMP1439;Bob;Williams;30;Sales;California;Active;14/02/2020;119801.3;bob.williams@example.com;(775) 331-2660;2;1
EMP1440;Heidi;Smith;30;Cloud Tech;California;Active;28/03/2020;115959.65;heidi.smith@example.com;(94) 101-7589;4;1
EMP1441;Grace;Garcia;40;Finance;Texas;Inactive;31/10/2023;79866.48;grace.garcia@example.com;(251) 762-9832;4;1
EMP1442;Charlie;Smith;35;HR;Florida;Active;11/03/2020;92987.46;charlie.smith@example.com;(477) 433-2682;4;1
EMP1443;Eva;Garcia;40;Finance;Illinois;Inactive;04/05/2020;56140.51;eva.garcia@example.com;(190) 130-2055;2;0
EMP1444;Grace;Brown;30;DevOps;Illinois;Active;15/07/2023;119586.11;grace.brown@example.com;(981) 528-7338;2;1
EMP1445;Alice;Williams;40;DevOps;California;Inactive;20/01/2023;104700.46;alice.williams@example.com;(785) 598-2175;3;1
EMP1446;Frank;Williams;40;HR;New York;Active;15/10/2021;91798.14;frank.williams@example.com;(619) 128-4116;3;0
EMP1447;Eva;Miller;25;Finance;Illinois;Inactive;19/04/2024;90879.22;eva.miller@example.com;(309) 850-3445;3;0
EMP1448;Charlie;Davis;25;Admin;Nevada;Active;29/06/2021;87358.27;charlie.davis@example.com;(512) 418-9388;1;0
EMP1449;Alice;Miller;30;Sales;Florida;Inactive;14/09/2024;119407.93;alice.miller@example.com;(846) 908-1973;4;1
EMP1450;David;Miller;30;HR;Nevada;Pending;04/01/2022;113978.6;david.miller@example.com;(5) 643-5022;4;1
EMP1451;Frank;Miller;30;Sales;New York;Pending;20/01/2021;108568.78;frank.miller@example.com;(850) 371-9904;3;1
EMP1452;Heidi;Miller;30;HR;New York;Inactive;18/03/2020;56318.02;heidi.miller@example.com;(169) 918-7239;4;0
EMP1453;David;Miller;25;Sales;Florida;Active;10/11/2021;114252.73;david.miller@example.com;(107) 835-6742;3;0
EMP1454;Charlie;Jones;35;DevOps;New York;Inactive;01/05/2020;51533.9;charlie.jones@example.com;389-6086;1;1
EMP1455;Charlie;Williams;25;Sales;California;Active;04/02/2022;99317.66;charlie.williams@example.com;(66) 266-8216;1;0
EMP1456;Bob;Miller;35;HR;California;Active;18/11/2020;101264.64;bob.miller@example.com;(195) 535-6032;2;0
EMP1457;Heidi;Garcia;35;Admin;Nevada;Pending;21/11/2023;112272.02;heidi.garcia@example.com;(190) 368-9002;1;0
EMP1458;Frank;Williams;30;DevOps;Illinois;Active;13/02/2022;71477.63;frank.williams@example.com;(10) 272-4054;3;1
EMP1459;Charlie;Williams;30;DevOps;Texas;Pending;19/03/2023;77412.1;charlie.williams@example.com;(934) 296-7110;1;0
EMP1460;Alice;Johnson;30;Sales;California;Pending;28/03/2021;94775.27;alice.johnson@example.com;(483) 753-7457;2;0
EMP1461;Heidi;Jones;30;HR;Nevada;Active;02/05/2021;74276.71;heidi.jones@example.com;(438) 458-8104;4;1
EMP1462;Bob;Miller;35;Finance;Texas;Inactive;05/03/2021;67467.86;bob.miller@example.com;(697) 413-2833;3;1
EMP1463;Eva;Smith;25;DevOps;Texas;Active;01/03/2022;80675.41;eva.smith@example.com;(831) 520-3770;4;0
EMP1464;Charlie;Brown;40;Finance;Florida;Inactive;23/01/2023;76274.33;charlie.brown@example.com;(70) 449-6409;2;0
EMP1465;David;Davis;30;Finance;Texas;Active;26/08/2021;51405.46;david.davis@example.com;(496) 706-6702;2;1
EMP1466;Bob;Garcia;25;HR;New York;Inactive;25/11/2020;101238.96;bob.garcia@example.com;(362) 680-4084;2;1
EMP1467;Bob;Smith;35;Sales;Illinois;Inactive;13/12/2023;52169.52;bob.smith@example.com;(95) 493-0595;4;0
EMP1468;Charlie;Jones;30;Finance;New York;Active;26/07/2020;73176.62;charlie.jones@example.com;(601) 864-8768;4;0
EMP1469;Grace;Brown;30;DevOps;Nevada;Pending;27/06/2021;96241.85;grace.brown@example.com;(984) 267-3203;4;0
EMP1470;Bob;Jones;25;Finance;Illinois;Pending;16/09/2024;84366.38;bob.jones@example.com;(413) 845-9608;4;0
EMP1471;Alice;Garcia;40;Cloud Tech;California;Pending;04/07/2023;92015.09;alice.garcia@example.com;(454) 490-1494;2;1
EMP1472;Alice;Williams;30;Admin;Nevada;Inactive;16/06/2020;83149.95;alice.williams@example.com;(427) 707-0704;2;0
EMP1473;Grace;Brown;40;Finance;Nevada;Inactive;05/07/2020;94930.65;grace.brown@example.com;(783) 609-1497;3;0
EMP1474;Frank;Williams;40;HR;New York;Inactive;01/04/2020;68430.72;frank.williams@example.com;(517) 244-4722;3;1
EMP1475;David;Garcia;35;Sales;Texas;Active;20/03/2024;98752.97;david.garcia@example.com;(229) 031-0286;4;0
EMP1476;Frank;Smith;30;Finance;Illinois;Active;07/02/2023;54268.86;frank.smith@example.com;(950) 830-4404;1;1
EMP1477;Grace;Garcia;30;DevOps;Florida;Pending;10/12/2024;66494.94;grace.garcia@example.com;(809) 351-1870;1;0
EMP1478;Grace;Smith;25;Sales;Illinois;Pending;27/06/2024;90003.98;grace.smith@example.com;(813) 359-5615;2;0
EMP1479;Charlie;Brown;25;Finance;New York;Active;09/03/2021;106592.25;charlie.brown@example.com;(420) 595-5656;2;1
EMP1480;Grace;Brown;25;DevOps;Florida;Active;11/08/2024;93905.83;grace.brown@example.com;(490) 250-4289;2;1
EMP1481;Eva;Miller;35;DevOps;Texas;Active;05/03/2022;88945.49;eva.miller@example.com;(193) 588-9535;3;0
EMP1482;Eva;Jones;30;Finance;Texas;Pending;30/06/2023;91130.33;eva.jones@example.com;(902) 611-3988;3;0
EMP1483;Bob;Miller;40;Admin;New York;Pending;19/04/2023;90787.4;bob.miller@example.com;(868) 180-9787;2;0
EMP1484;Bob;Jones;25;Sales;Texas;Inactive;11/11/2024;87494.34;bob.jones@example.com;(754) 394-3534;2;1
EMP1485;Grace;Miller;35;Finance;Nevada;Inactive;17/03/2023;92627.35;grace.miller@example.com;(375) 137-6514;2;0
EMP1486;Eva;Williams;40;Admin;Illinois;Pending;26/10/2023;98556.29;eva.williams@example.com;(881) 579-3762;1;1
EMP1487;Frank;Brown;30;Cloud Tech;Nevada;Inactive;04/07/2021;112792.2;frank.brown@example.com;(928) 369-2943;3;1
EMP1488;Eva;Smith;35;HR;Florida;Pending;03/11/2023;56875.22;eva.smith@example.com;(551) 166-8296;1;0
EMP1489;Charlie;Jones;35;DevOps;Florida;Inactive;05/07/2021;101015.96;charlie.jones@example.com;(327) 021-6486;1;1
EMP1490;Bob;Garcia;30;Finance;New York;Inactive;26/02/2024;83912.22;bob.garcia@example.com;(120) 602-1287;2;0
EMP1491;Frank;Jones;25;Sales;New York;Active;29/09/2021;99669.86;frank.jones@example.com;(665) 268-3414;2;0
EMP1492;Alice;Smith;30;Admin;New York;Active;25/05/2021;52314.97;alice.smith@example.com;(599) 910-1575;4;0
EMP1493;Frank;Miller;30;HR;California;Inactive;31/10/2022;77785.96;frank.miller@example.com;(764) 722-9811;4;0
EMP1494;Alice;Jones;30;HR;Florida;Pending;02/07/2022;62430.86;alice.jones@example.com;(99) 576-5727;1;0
EMP1495;Frank;Davis;35;Admin;California;Pending;28/08/2024;98219.54;frank.davis@example.com;(941) 347-5097;3;1
EMP1496;Grace;Williams;25;Admin;Illinois;Active;21/10/2024;65494.58;grace.williams@example.com;(898) 645-6521;2;1
EMP1497;David;Brown;35;DevOps;Florida;Pending;11/02/2020;110524.1;david.brown@example.com;(36) 849-9514;2;0
EMP1498;Alice;Smith;40;Admin;Nevada;Active;16/05/2023;106060.54;alice.smith@example.com;(421) 447-7323;1;0
EMP1499;Eva;Brown;35;Finance;Florida;Inactive;29/07/2022;67639.91;eva.brown@example.com;(491) 342-1387;4;1
EMP1500;Grace;Davis;30;Cloud Tech;Texas;Pending;18/09/2023;117653.98;grace.davis@example.com;(209) 088-3069;3;1
EMP1501;Eva;Jones;35;DevOps;Texas;Inactive;10/05/2020;73539.86;eva.jones@example.com;(534) 967-8273;4;1
EMP1502;Frank;Jones;35;HR;Nevada;Pending;27/08/2023;70915.38;frank.jones@example.com;(117) 674-1240;4;1
EMP1503;David;Garcia;25;Sales;Florida;Pending;16/10/2021;97652.9;david.garcia@example.com;(513) 152-8546;4;0
EMP1504;Heidi;Davis;35;HR;Florida;Inactive;06/03/2022;101571.25;heidi.davis@example.com;(815) 061-8537;4;0
EMP1505;David;Smith;35;DevOps;Nevada;Active;06/11/2023;87424.46;david.smith@example.com;(3) 296-3346;2;1
EMP1506;Frank;Garcia;30;HR;New York;Pending;30/11/2024;89077.36;frank.garcia@example.com;(272) 742-3182;2;0
EMP1507;Heidi;Williams;30;DevOps;California;Pending;13/07/2024;89132.22;heidi.williams@example.com;(61) 789-3205;4;1
EMP1508;Frank;Garcia;25;Admin;California;Active;04/03/2024;111000.26;frank.garcia@example.com;(496) 935-7823;3;0
EMP1509;Frank;Johnson;35;HR;Illinois;Inactive;07/08/2022;109584.97;frank.johnson@example.com;(347) 769-5873;1;1
EMP1510;Bob;Smith;40;Admin;Illinois;Active;11/11/2024;97648.84;bob.smith@example.com;(131) 467-5360;3;0
EMP1511;Grace;Johnson;25;Admin;New York;Active;02/12/2021;78643.43;grace.johnson@example.com;(275) 156-2778;3;1
EMP1512;Heidi;Davis;30;HR;Nevada;Active;14/05/2024;55656.8;heidi.davis@example.com;(630) 448-3607;3;1
EMP1513;Charlie;Miller;35;DevOps;Texas;Active;14/07/2022;69146.95;charlie.miller@example.com;(545) 667-6639;4;0
EMP1514;Charlie;Johnson;30;Admin;Florida;Active;22/09/2020;93013.58;charlie.johnson@example.com;(473) 504-7638;2;1
EMP1515;Grace;Williams;40;Finance;Florida;Active;18/03/2020;87364.78;grace.williams@example.com;(283) 199-5297;3;0
EMP1516;Alice;Garcia;35;Sales;New York;Active;17/10/2023;50288.67;alice.garcia@example.com;(6) 155-8107;4;0
EMP1517;David;Miller;35;HR;New York;Active;24/02/2022;85233.55;david.miller@example.com;(358) 328-6341;3;1
EMP1518;Bob;Garcia;25;HR;California;Inactive;30/01/2024;86420.19;bob.garcia@example.com;(556) 383-0007;3;0
EMP1519;Grace;Johnson;30;HR;Florida;Inactive;16/03/2024;63189.82;grace.johnson@example.com;(186) 702-4402;4;0
EMP1520;Grace;Garcia;25;Admin;New York;Pending;25/09/2020;64783.32;grace.garcia@example.com;(304) 166-2410;2;0
EMP1521;Charlie;Davis;25;HR;Nevada;Pending;10/06/2024;52615.44;charlie.davis@example.com;(186) 008-9218;2;0
EMP1522;Eva;Miller;30;Sales;Texas;Pending;08/04/2020;96337.89;eva.miller@example.com;(639) 456-8043;1;0
EMP1523;Alice;Davis;25;DevOps;Texas;Inactive;28/06/2022;76617.76;alice.davis@example.com;(731) 497-6460;4;1
EMP1524;Heidi;Johnson;30;Admin;Nevada;Pending;14/07/2023;50651.32;heidi.johnson@example.com;(368) 474-8835;1;0
EMP1525;Bob;Davis;30;HR;Illinois;Pending;06/12/2023;59601.45;bob.davis@example.com;(76) 581-7389;1;0
EMP1526;Bob;Williams;30;DevOps;Illinois;Active;01/08/2021;57980.88;bob.williams@example.com;(637) 579-1451;1;0
EMP1527;David;Johnson;30;Admin;California;Pending;17/02/2021;75054.53;david.johnson@example.com;(118) 237-9311;2;0
EMP1528;Charlie;Johnson;25;Sales;Florida;Active;10/11/2023;115318.7;charlie.johnson@example.com;(697) 893-0745;4;0
EMP1529;Alice;Johnson;25;DevOps;Texas;Active;06/09/2024;90190.69;alice.johnson@example.com;(452) 059-9603;1;1
EMP1530;Bob;Smith;30;Cloud Tech;Nevada;Pending;26/07/2020;113334.56;bob.smith@example.com;(387) 875-3576;4;0
EMP1531;Heidi;Garcia;35;HR;Florida;Active;23/07/2020;106922.49;heidi.garcia@example.com;(881) 161-6201;4;1
EMP1532;Eva;Smith;35;DevOps;California;Inactive;21/02/2024;58113.07;eva.smith@example.com;(812) 371-0671;2;1
EMP1533;Alice;Smith;25;Admin;Nevada;Pending;15/12/2020;73006.26;alice.smith@example.com;(872) 866-0415;1;1
EMP1534;Eva;Williams;25;HR;California;Active;21/08/2020;78054.43;eva.williams@example.com;(448) 595-9223;1;1
EMP1535;Eva;Miller;40;DevOps;Florida;Inactive;21/08/2023;112028.67;eva.miller@example.com;(839) 589-4772;4;0
EMP1536;Charlie;Garcia;25;Admin;Texas;Inactive;24/04/2023;83787.24;charlie.garcia@example.com;(522) 870-5621;3;1
EMP1537;Heidi;Davis;30;Sales;Florida;Inactive;06/06/2023;52017.14;heidi.davis@example.com;(710) 433-1874;2;1
EMP1538;Charlie;Jones;40;Finance;Texas;Inactive;21/06/2022;53218.06;charlie.jones@example.com;(109) 792-1582;2;0
EMP1539;Frank;Johnson;25;DevOps;Nevada;Pending;20/04/2024;102053.67;frank.johnson@example.com;(503) 446-9458;2;0
EMP1540;David;Davis;35;Sales;Illinois;Pending;05/12/2023;93276.73;david.davis@example.com;(648) 831-9212;2;0
EMP1541;David;Johnson;40;HR;Nevada;Pending;06/08/2023;76941.36;david.johnson@example.com;(424) 912-8964;1;1
EMP1542;Alice;Williams;25;DevOps;New York;Pending;04/10/2024;82850.23;alice.williams@example.com;(999) 497-3202;1;0
EMP1543;Charlie;Johnson;25;Finance;California;Active;08/11/2021;117910.15;charlie.johnson@example.com;(319) 222-7050;3;0
EMP1544;David;Smith;30;DevOps;Florida;Inactive;31/07/2024;66450;david.smith@example.com;(28) 767-5480;2;1
EMP1545;Heidi;Garcia;25;Finance;Florida;Inactive;31/08/2020;118646.95;heidi.garcia@example.com;(386) 667-5484;2;0
EMP1546;Alice;Jones;25;Finance;Florida;Active;15/02/2023;88436.92;alice.jones@example.com;(819) 324-2686;4;0
EMP1547;Eva;Brown;30;Sales;New York;Pending;07/10/2023;81934.55;eva.brown@example.com;(741) 865-2056;1;0
EMP1548;Alice;Johnson;30;Finance;California;Pending;20/04/2024;93383.06;alice.johnson@example.com;(563) 983-6519;2;0
EMP1549;Frank;Davis;40;Cloud Tech;Texas;Pending;30/03/2021;50153.79;frank.davis@example.com;(375) 830-9450;3;1
EMP1550;Eva;Smith;30;Sales;California;Pending;05/08/2020;53204.47;eva.smith@example.com;(548) 094-0475;3;0
EMP1551;Charlie;Brown;40;Cloud Tech;California;Pending;05/02/2021;63128.04;charlie.brown@example.com;(44) 090-7976;1;0
EMP1552;Grace;Jones;30;Finance;New York;Pending;23/11/2021;57543.6;grace.jones@example.com;(278) 105-0921;3;1
EMP1553;Bob;Brown;40;Finance;Nevada;Pending;29/10/2022;59424.52;bob.brown@example.com;(216) 107-0517;3;0
EMP1554;Alice;Smith;30;Finance;Illinois;Inactive;07/11/2022;104675.7;alice.smith@example.com;(439) 055-2957;1;1
EMP1555;Charlie;Garcia;30;Cloud Tech;Florida;Pending;14/05/2023;92431.25;charlie.garcia@example.com;(66) 013-8240;2;0
EMP1556;Grace;Garcia;40;Sales;Nevada;Active;14/07/2021;77850.9;grace.garcia@example.com;(270) 493-8619;2;1
EMP1557;Eva;Miller;40;Admin;New York;Inactive;18/05/2023;99001;eva.miller@example.com;(448) 515-7918;3;1
EMP1558;Eva;Garcia;30;HR;Nevada;Pending;07/02/2023;94280.83;eva.garcia@example.com;(711) 121-2589;3;1
EMP1559;Eva;Miller;35;DevOps;New York;Pending;24/08/2023;118262.56;eva.miller@example.com;(203) 571-3431;2;1
EMP1560;Frank;Brown;25;HR;Illinois;Inactive;08/04/2023;89944.67;frank.brown@example.com;(406) 424-2955;1;0
EMP1561;Grace;Williams;30;HR;Florida;Active;06/12/2022;57452.93;grace.williams@example.com;(334) 324-4740;3;1
EMP1562;Alice;Davis;25;Admin;California;Active;09/08/2021;97837.32;alice.davis@example.com;(759) 558-7208;4;0
EMP1563;Alice;Davis;35;Admin;Illinois;Active;04/01/2022;106981.84;alice.davis@example.com;(628) 936-5434;1;1
EMP1564;David;Brown;30;Finance;New York;Pending;25/05/2024;105778.36;david.brown@example.com;(884) 183-4373;3;1
EMP1565;Alice;Johnson;40;Finance;Florida;Pending;02/10/2021;117608.32;alice.johnson@example.com;(18) 272-7954;3;1
EMP1566;Eva;Johnson;30;Sales;Florida;Active;21/07/2023;99324.03;eva.johnson@example.com;(969) 051-5025;4;0
EMP1567;David;Garcia;30;HR;Florida;Active;30/10/2023;55212.83;david.garcia@example.com;(755) 125-4277;4;1
EMP1568;Bob;Davis;40;Cloud Tech;Florida;Inactive;13/02/2023;68496.77;bob.davis@example.com;(207) 979-9666;2;0
EMP1569;Eva;Davis;25;HR;Florida;Pending;13/11/2020;52795.84;eva.davis@example.com;(345) 957-6402;1;0
EMP1570;Alice;Miller;30;DevOps;California;Inactive;05/06/2024;90087.39;alice.miller@example.com;(816) 649-6901;1;0
EMP1571;Frank;Williams;30;Admin;New York;Pending;19/05/2020;105038.08;frank.williams@example.com;(824) 983-9224;2;0
EMP1572;Grace;Smith;25;HR;New York;Active;20/09/2023;73231.85;grace.smith@example.com;(14) 257-6269;1;0
EMP1573;David;Johnson;30;Sales;Florida;Pending;13/08/2024;102649.36;david.johnson@example.com;(232) 441-2335;1;0
EMP1574;Bob;Davis;35;Finance;New York;Pending;10/06/2023;114302.51;bob.davis@example.com;(132) 850-7250;1;0
EMP1575;Alice;Miller;35;Finance;Texas;Inactive;09/06/2021;87816.61;alice.miller@example.com;(786) 376-7315;1;0
EMP1576;Frank;Jones;30;Sales;Florida;Inactive;30/03/2020;70750.38;frank.jones@example.com;(252) 654-6967;1;0
EMP1577;Frank;Miller;30;Cloud Tech;Texas;Active;02/05/2024;80389.13;frank.miller@example.com;(157) 903-9234;4;1
EMP1578;Bob;Johnson;30;DevOps;Nevada;Active;06/11/2024;97978.36;bob.johnson@example.com;(558) 099-6131;1;1
EMP1579;David;Johnson;30;DevOps;Nevada;Inactive;17/08/2023;107172.8;david.johnson@example.com;(730) 346-1561;4;1
EMP1580;Charlie;Miller;25;Finance;Nevada;Inactive;18/03/2020;56126.46;charlie.miller@example.com;(624) 467-0461;1;1
EMP1581;Eva;Smith;30;Cloud Tech;Illinois;Active;13/06/2021;78534.29;eva.smith@example.com;(268) 171-5159;2;1
EMP1582;Grace;Brown;40;HR;Texas;Inactive;10/10/2023;80389.13;grace.brown@example.com;(252) 986-7075;3;0
EMP1583;Bob;Johnson;30;Cloud Tech;Nevada;Active;02/01/2022;114963.34;bob.johnson@example.com;(604) 641-9784;4;0
EMP1584;Eva;Miller;30;Cloud Tech;California;Inactive;20/02/2022;77657.93;eva.miller@example.com;(758) 512-6860;1;0
EMP1585;Heidi;Davis;30;Sales;New York;Active;09/03/2024;77369.48;heidi.davis@example.com;(205) 943-8975;2;0
EMP1586;Eva;Miller;30;HR;Nevada;Pending;19/08/2023;76119.14;eva.miller@example.com;(74) 017-7508;3;0
EMP1587;Charlie;Williams;25;Cloud Tech;Texas;Pending;06/05/2023;77585.72;charlie.williams@example.com;(546) 540-8423;4;0
EMP1588;Bob;Brown;35;Admin;Nevada;Pending;26/01/2024;74069.62;bob.brown@example.com;(560) 754-0914;3;0
EMP1589;Charlie;Jones;30;Admin;New York;Pending;05/09/2024;67691.92;charlie.jones@example.com;(86) 321-8121;2;1
EMP1590;Alice;Smith;30;Finance;Nevada;Pending;29/05/2020;70345.69;alice.smith@example.com;(764) 579-3896;4;1
EMP1591;Bob;Garcia;30;DevOps;Illinois;Inactive;08/11/2021;74999.69;bob.garcia@example.com;(15) 502-9167;3;1
EMP1592;David;Jones;25;HR;Illinois;Active;31/01/2021;72245.02;david.jones@example.com;(154) 660-2415;1;1
EMP1593;Eva;Brown;30;Admin;Illinois;Pending;16/01/2022;106538.98;eva.brown@example.com;(139) 449-8829;4;0
EMP1594;Charlie;Brown;25;HR;New York;Active;29/12/2023;101787.14;charlie.brown@example.com;(597) 364-2479;3;0
EMP1595;Frank;Brown;30;DevOps;Nevada;Inactive;02/12/2024;83596.78;frank.brown@example.com;(962) 440-6305;2;0
EMP1596;Eva;Jones;40;Sales;Texas;Active;15/08/2023;92463.94;eva.jones@example.com;(244) 795-1329;2;1
EMP1597;Charlie;Davis;30;Admin;California;Pending;20/12/2024;93863.32;charlie.davis@example.com;(531) 949-7968;4;0
EMP1598;Alice;Brown;30;DevOps;Texas;Pending;31/03/2023;78359.41;alice.brown@example.com;(586) 780-5554;3;0
EMP1599;Alice;Miller;30;HR;Illinois;Pending;24/08/2022;95773.57;alice.miller@example.com;(727) 738-2645;4;0
EMP1600;Grace;Jones;30;Sales;Nevada;Inactive;01/10/2020;82529.08;grace.jones@example.com;(91) 785-1384;4;1
EMP1601;Grace;Garcia;35;Sales;Texas;Pending;04/05/2021;109358.73;grace.garcia@example.com;(445) 770-2991;3;0
EMP1602;Charlie;Brown;30;Admin;Florida;Active;01/01/2021;89645.01;charlie.brown@example.com;(959) 660-4872;3;1
EMP1603;Charlie;Miller;40;HR;Texas;Active;08/04/2024;84134.95;charlie.miller@example.com;(682) 691-1632;1;1
EMP1604;Frank;Davis;30;Cloud Tech;Nevada;Active;26/11/2022;113540.83;frank.davis@example.com;(194) 226-8652;3;1
EMP1605;Heidi;Williams;40;Cloud Tech;Texas;Pending;25/10/2021;57225.75;heidi.williams@example.com;(694) 551-5887;2;1
EMP1606;Eva;Davis;35;Sales;Illinois;Pending;22/12/2020;76366.17;eva.davis@example.com;(636) 774-7225;4;0
EMP1607;Bob;Garcia;30;HR;Florida;Active;23/11/2022;78408.95;bob.garcia@example.com;(408) 572-1695;4;1
EMP1608;Frank;Brown;40;Finance;Illinois;Active;24/10/2022;111742.4;frank.brown@example.com;(663) 093-2997;2;1
EMP1609;David;Garcia;25;Sales;Nevada;Inactive;09/03/2021;60516.83;david.garcia@example.com;(199) 605-9328;3;0
EMP1610;Bob;Jones;30;Finance;California;Pending;20/08/2020;83706.17;bob.jones@example.com;(715) 096-8831;2;0
EMP1611;David;Johnson;30;Admin;Nevada;Inactive;15/02/2020;67056.92;david.johnson@example.com;(753) 273-5240;2;1
EMP1612;Charlie;Brown;30;DevOps;Illinois;Active;29/12/2024;90058.85;charlie.brown@example.com;(39) 773-9731;1;0
EMP1613;Eva;Johnson;30;Sales;Florida;Pending;28/02/2023;94633.59;eva.johnson@example.com;(781) 952-3709;2;1
EMP1614;Eva;Miller;25;Admin;Florida;Pending;23/08/2022;110711.17;eva.miller@example.com;(68) 761-6480;4;1
EMP1615;Grace;Williams;30;Admin;Illinois;Active;30/06/2023;96175.41;grace.williams@example.com;(980) 770-4604;2;1
EMP1616;Frank;Smith;40;Sales;Illinois;Active;15/04/2021;76474.79;frank.smith@example.com;(687) 611-2490;4;1
EMP1617;Alice;Garcia;30;Sales;Illinois;Pending;09/05/2022;107855.99;alice.garcia@example.com;(256) 523-7340;4;0
EMP1618;Charlie;Davis;40;Sales;Illinois;Active;02/12/2024;104870.78;charlie.davis@example.com;(517) 734-5474;4;1
EMP1619;Bob;Williams;25;Finance;Nevada;Active;20/05/2023;80389.13;bob.williams@example.com;(749) 490-2283;3;0
EMP1620;Grace;Brown;30;Finance;California;Active;29/11/2023;87087.16;grace.brown@example.com;(35) 954-4293;1;0
EMP1621;Heidi;Johnson;40;HR;Illinois;Pending;08/04/2024;108603.34;heidi.johnson@example.com;(774) 222-9463;4;0
EMP1622;Grace;Davis;30;HR;Florida;Active;25/10/2024;55867.23;grace.davis@example.com;(303) 942-9044;4;0
EMP1623;Grace;Johnson;35;Admin;Texas;Pending;02/03/2024;105259.57;grace.johnson@example.com;(886) 792-5297;3;1
EMP1624;Bob;Jones;30;Cloud Tech;Florida;Pending;24/02/2021;98143.67;bob.jones@example.com;(585) 672-8726;4;0
EMP1625;Frank;Johnson;25;Admin;Florida;Pending;13/04/2023;67754.29;frank.johnson@example.com;(601) 534-3323;2;1
EMP1626;Grace;Jones;30;HR;Illinois;Inactive;25/10/2023;77821.79;grace.jones@example.com;(913) 577-9082;2;0
EMP1627;Heidi;Miller;30;HR;Illinois;Pending;17/09/2022;67764.44;heidi.miller@example.com;(350) 615-8147;1;0
EMP1628;Frank;Davis;40;DevOps;New York;Pending;31/08/2020;102346.99;frank.davis@example.com;(881) 079-8333;4;1
EMP1629;Charlie;Davis;25;Admin;Illinois;Inactive;28/05/2024;73690.65;charlie.davis@example.com;(233) 720-9483;3;1
EMP1630;Alice;Smith;30;Finance;Nevada;Active;05/07/2024;56376.2;alice.smith@example.com;(131) 284-0332;2;1
EMP1631;Grace;Brown;25;Cloud Tech;California;Active;29/01/2022;55602.78;grace.brown@example.com;(997) 718-0512;3;0
EMP1632;Grace;Jones;40;Sales;Nevada;Pending;09/08/2021;99812.41;grace.jones@example.com;(717) 173-1892;3;0
EMP1633;Charlie;Smith;40;Finance;Texas;Active;07/10/2024;95981.9;charlie.smith@example.com;(974) 909-6172;2;1
EMP1634;Eva;Johnson;30;Cloud Tech;Illinois;Pending;22/11/2022;98891.48;eva.johnson@example.com;(997) 046-9471;3;1
EMP1635;Alice;Johnson;35;Admin;Nevada;Active;18/11/2020;56079;alice.johnson@example.com;(587) 844-4834;2;1
EMP1636;Grace;Smith;35;DevOps;Florida;Inactive;15/04/2023;80389.13;grace.smith@example.com;(488) 471-2704;3;1
EMP1637;Bob;Davis;25;Sales;California;Pending;26/08/2024;89137.97;bob.davis@example.com;(877) 221-6416;2;0
EMP1638;Frank;Johnson;35;Admin;Illinois;Active;20/07/2022;115079.97;frank.johnson@example.com;(582) 313-3483;4;1
EMP1639;Eva;Garcia;30;Finance;Illinois;Active;18/02/2023;55067.02;eva.garcia@example.com;(587) 149-3924;1;1
EMP1640;Bob;Miller;30;HR;Illinois;Pending;27/05/2021;98593.43;bob.miller@example.com;(236) 229-2586;2;1
EMP1641;Heidi;Miller;30;HR;Florida;Pending;01/08/2022;112756.67;heidi.miller@example.com;(964) 347-4523;2;1
EMP1642;Heidi;Garcia;25;HR;Texas;Inactive;21/07/2023;105205.92;heidi.garcia@example.com;(555) 746-9659;1;0
EMP1643;David;Smith;35;Finance;California;Pending;02/01/2023;50680.62;david.smith@example.com;(606) 527-4032;2;1
EMP1644;David;Garcia;35;Cloud Tech;Florida;Pending;13/03/2024;107475.23;david.garcia@example.com;(445) 056-6587;2;0
EMP1645;Charlie;Jones;40;HR;California;Active;20/03/2023;68835.3;charlie.jones@example.com;(339) 874-1131;3;1
EMP1646;David;Jones;40;DevOps;New York;Active;15/02/2024;66943.96;david.jones@example.com;(579) 706-7348;1;1
EMP1647;David;Smith;30;Admin;Illinois;Inactive;15/11/2020;104525.69;david.smith@example.com;(960) 105-4856;4;0
EMP1648;Bob;Garcia;40;Sales;Texas;Pending;27/03/2020;109360.74;bob.garcia@example.com;(417) 215-6228;2;1
EMP1649;Frank;Jones;40;Sales;California;Inactive;09/01/2021;118907.63;frank.jones@example.com;(493) 817-3597;1;0
EMP1650;Eva;Davis;40;Admin;Illinois;Active;20/04/2020;86801.48;eva.davis@example.com;(488) 402-1556;3;0
EMP1651;Alice;Garcia;30;HR;Florida;Pending;08/05/2024;62236.03;alice.garcia@example.com;(325) 737-5533;4;1
